"","CODIGO","Frutos","Productividad","IFW","date","Treatment","Island","Species"
"849",13125,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"850",13125,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"851",13126,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"852",13126,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"853",13127,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"854",13127,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"855",13128,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"856",13128,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"857",13129,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"858",13129,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"859",13130,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"860",13130,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"861",13130,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"862",13131,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"863",13131,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"864",13131,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"865",13132,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"866",13132,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"867",13132,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"868",13133,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"869",13133,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"870",13133,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"871",13134,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"872",13134,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"873",13134,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"874",13135,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"875",13135,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"876",13136,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"877",13136,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"878",13136,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"879",13138,NA,NA,NA,2021-09-14,"hidrogel",NA,"Solanum Lycopersicum"
"880",13138,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"881",13138,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"882",13139,NA,NA,NA,2021-09-14,"hidrogel",NA,"Solanum Lycopersicum"
"883",13139,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"884",13139,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"885",13141,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"886",13141,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"887",13142,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"888",13142,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"889",13143,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"890",13143,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"891",13144,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"892",13144,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"893",13146,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"894",13146,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"895",13149,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"896",13149,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"897",13150,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"898",13150,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"899",13151,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"900",13151,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"901",13152,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"902",13152,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"903",13153,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"904",13153,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"905",13154,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"906",13154,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"907",13155,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"908",13155,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"909",13156,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"910",13156,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"911",13158,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"912",13158,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"913",13159,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"914",13159,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"915",13160,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"916",13160,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"917",13161,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"918",13161,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"919",13162,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"920",13162,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"921",13163,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"922",13163,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"923",13164,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"924",13164,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"925",13309,2,0.191,0.0955,2021-07-13,"groasis","Cristobal","Solanum lycopersicum"
"926",13313,3,0.156,0.052,2021-07-13,"hidrogel","Cristobal","Solanum lycopersicum"
"927",13316,4,0.433,0.10825,2021-07-13,"growboxx","Cristobal","Solanum lycopersicum"
"928",13323,1,0.081,0.081,2021-07-13,"groasis","Cristobal","Solanum lycopersicum"
"929",13324,1,0.107,0.107,2021-07-13,"groasis","Cristobal","Solanum lycopersicum"
"930",13325,1,0.074,0.074,2021-07-13,"control","Cristobal","Solanum lycopersicum"
"931",13326,1,0.057,0.057,2021-07-13,"control","Cristobal","Solanum lycopersicum"
"932",13332,2,0.146,0.073,2021-07-13,"hidrogel","Cristobal","Solanum lycopersicum"
"933",13344,3,0.221,0.0736666666666667,2021-07-13,"control","Cristobal","Solanum lycopersicum"
"934",13347,1,0.152,0.152,2021-07-13,"control","Cristobal","Solanum lycopersicum"
"935",13380,4,0.417,0.10425,2021-07-13,"control","Cristobal","Capsicum annuum"
"936",13381,2,0.154,0.077,2021-07-13,"control","Cristobal","Capsicum annuum"
"937",13382,1,0.121,0.121,2021-07-13,"control","Cristobal","Capsicum annuum"
"938",13383,3,0.35,0.116666666666667,2021-07-13,"control","Cristobal","Capsicum annuum"
"939",13384,2,0.228,0.114,2021-07-13,"control","Cristobal","Solanum lycopersicum"
"940",13387,1,0.082,0.082,2021-07-13,"control","Cristobal","Solanum lycopersicum"
"941",13389,1,0.105,0.105,2021-07-13,"hidrogel","Cristobal","Capsicum annuum"
"942",13390,4,0.377,0.09425,2021-07-13,"hidrogel","Cristobal","Capsicum annuum"
"943",13394,2,0.221,0.1105,2021-07-13,"hidrogel","Cristobal","Capsicum annuum"
"944",13400,1,0.069,0.069,2021-07-13,"growboxx","Cristobal","Capsicum annuum"
"945",13404,3,0.228,0.076,2021-07-13,"hidrogel","Cristobal","Capsicum annuum"
"946",13408,1,0.103,0.103,2021-07-13,"control","Cristobal","Capsicum annuum"
"947",13411,1,0.091,0.091,2021-07-13,"hidrogel","Cristobal","Capsicum annuum"
"948",13413,1,0.108,0.108,2021-07-13,"control","Cristobal","Capsicum annuum"
"949",13417,3,0.255,0.085,2021-07-13,"control","Cristobal","Capsicum annuum"
"950",13522,1,0.092,0.092,2021-07-14,"groasis","Cristobal","Solanum lycopersicum"
"951",13523,1,0.07,0.07,2021-07-14,"groasis","Cristobal","Solanum lycopersicum"
"952",13532,1,0.103,0.103,2021-07-14,"hidrogel","Cristobal","Solanum lycopersicum"
"953",13539,4,0.523,0.13075,2021-07-14,"groasis","Cristobal","Solanum lycopersicum"
"954",13543,2,0.225,0.1125,2021-07-14,"control","Cristobal","Solanum lycopersicum"
"955",13563,15,0.779,0.0519333333333333,2021-07-14,"control","Cristobal","Solanum lycopersicum"
"956",13580,5,0.403,0.0806,2021-07-14,"groasis","Cristobal","Capsicum annuum"
"957",13590,3,0.449,0.149666666666667,2021-07-14,"groasis","Cristobal","Capsicum annuum"
"958",13592,2,0.228,0.114,2021-07-14,"growboxx","Cristobal","Capsicum annuum"
"959",13593,1,0.042,0.042,2021-07-14,"growboxx","Cristobal","Capsicum annuum"
"960",13595,1,0.053,0.053,2021-07-14,"growboxx","Cristobal","Capsicum annuum"
"961",13954,3,0.193,0.0643333333333333,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"962",13955,3,0.119,0.0396666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"963",13956,3,0.158,0.0526666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"964",13957,3,0.19,0.0633333333333333,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"965",13958,3,0.134,0.0446666666666667,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"966",13958,3,0.134,0.0446666666666667,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"967",13959,3,0.183,0.061,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"968",13959,3,0.183,0.061,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"969",13960,3,0.175,0.0583333333333333,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"970",13960,3,0.175,0.0583333333333333,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"971",13961,3,0.137,0.0456666666666667,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"972",13961,3,0.137,0.0456666666666667,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"973",13962,3,0.158,0.0526666666666667,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"974",13962,3,0.158,0.0526666666666667,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"975",13963,3,0.187,0.0623333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"976",13964,3,0.156,0.052,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"977",13965,3,0.258,0.086,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"978",13966,3,0.223,0.0743333333333333,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"979",13966,3,0.223,0.0743333333333333,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"980",13967,3,0.166,0.0553333333333333,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"981",13967,3,0.166,0.0553333333333333,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"982",13968,3,0.195,0.065,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"983",13968,3,0.195,0.065,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"984",13969,3,0.184,0.0613333333333333,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"985",13969,3,0.184,0.0613333333333333,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"986",13970,3,0.219,0.073,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"987",13971,3,0.252,0.084,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"988",13972,2,0.16,0.08,2021-09-14,"control","Floreana","Solanum Lycopersicum"
"989",13976,3,0.344,0.114666666666667,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"990",13976,3,0.344,0.114666666666667,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"991",13977,3,0.177,0.059,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"992",13977,3,0.177,0.059,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"993",13978,3,0.176,0.0586666666666667,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"994",13978,3,0.176,0.0586666666666667,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"995",13979,3,0.126,0.042,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"996",13979,3,0.126,0.042,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"997",13980,3,0.146,0.0486666666666667,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"998",13980,3,0.146,0.0486666666666667,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"999",13981,3,0.223,0.0743333333333333,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1000",13981,3,0.223,0.0743333333333333,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1001",13982,3,0.167,0.0556666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1002",13983,3,0.248,0.0826666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1003",13984,3,0.225,0.075,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1004",13985,3,0.144,0.048,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1005",13986,3,0.446,0.148666666666667,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"1006",13986,3,0.446,0.148666666666667,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"1007",13987,3,0.378,0.126,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"1008",13987,3,0.378,0.126,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"1009",13989,3,0.318,0.106,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"1010",13989,3,0.318,0.106,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"1011",13990,3,0.24,0.08,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1012",13990,3,0.24,0.08,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1013",13991,3,0.222,0.074,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1014",13991,3,0.222,0.074,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1015",13992,3,0.207,0.069,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1016",13992,3,0.207,0.069,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1017",13993,3,0.255,0.085,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1018",13993,3,0.255,0.085,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1019",13994,3,0.167,0.0556666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1020",13995,3,0.218,0.0726666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1021",13996,3,0.174,0.058,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1022",13997,3,0.188,0.0626666666666667,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1023",13998,3,0.235,0.0783333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1024",13999,3,0.268,0.0893333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1025",14000,3,0.219,0.073,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1026",14001,3,0.238,0.0793333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1027",14002,3,0.253,0.0843333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1028",14003,3,0.247,0.0823333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1029",14004,3,0.316,0.105333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1030",14005,3,0.283,0.0943333333333333,2021-10-01,"control","Floreana","Solanum Lycopersicum"
"1031",14006,3,0.225,0.075,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1032",14007,3,0.231,0.077,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1033",14008,3,0.303,0.101,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1034",14009,3,0.246,0.082,2021-10-01,"growboxx","Floreana","Solanum Lycopersicum"
"1035",14010,3,0.176,0.0586666666666667,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1036",14010,3,0.176,0.0586666666666667,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1037",14012,3,0.247,0.0823333333333333,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1038",14012,3,0.247,0.0823333333333333,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1039",14013,3,0.271,0.0903333333333333,2021-10-01,"hidrogel","Floreana","Solanum Lycopersicum"
"1040",14013,3,0.271,0.0903333333333333,2021-10-01,"hydrogel","Floreana","Solanum Lycopersicum"
"1041",14014,3,0.218,0.0726666666666667,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"1042",14014,3,0.218,0.0726666666666667,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
"1043",14016,2,0.11,0.055,2021-09-14,"groasis","Floreana","Solanum Lycopersicum"
"1044",14016,2,0.11,0.055,2021-09-14,"waterboxx","Floreana","Solanum Lycopersicum"
"1045",14017,3,0.427,0.142333333333333,2021-10-01,"groasis","Floreana","Solanum Lycopersicum"
"1046",14017,3,0.427,0.142333333333333,2021-10-01,"waterboxx","Floreana","Solanum Lycopersicum"
